;name;SKU;price;department;sector
0;LIVRO BENTO VAI A ESCOLA COM MASSA ESTRELA ;100220492;49.99;brinquedos;artes-e-atividades
1;Conjunto Massa de Modelar - Play-Doh - Barbearia de Massinha e Acessórios - Hasbro ;1002126307;48.99;brinquedos;artes-e-atividades
2;Super Massa - Unicórnio Encantado Com Livro - Estrela ;100220485;48.99;brinquedos;artes-e-atividades
3;Livro e Super Massa - Turma da Mônica - Reinvenções Culinárias - Estrela ;100438662;48.99;brinquedos;artes-e-atividades
4;Massa de Modelar - Patrulha Canina - Maleta da Aventura - 150g de Massinha - Sunny ;100146908;49.99;brinquedos;artes-e-atividades
5;Conjunto de Slimes - Play-Doh - Verde e Roxo - 90 gramas - Hasbro ;100182810;35.99;brinquedos;artes-e-atividades
6;Conjunto de Slimes - Play-Doh - Ciano e Laranja - 90 gramas - Hasbro ;100182811;35.99;brinquedos;artes-e-atividades
7;Conjunto de Slimes - Play-Doh - Rosa e Azul - 90 gramas - Hasbro ;100182809;35.99;brinquedos;artes-e-atividades
8;Conjunto de Artes - Coré - Aprendendo a Colorir - 12 Cores 1 Paninho - Toyster ;1002321294;33.90;brinquedos;artes-e-atividades
9;Livro Brinquedo - De Onde Vem a Nossa Comida? - Toyster ;100322974;39.90;brinquedos;artes-e-atividades
10;Conjunto Massa de Modelar - Play-Doh - Kiwi e Blueberry - Kitchen Creations - Hasbro ;1002098669;26.99;brinquedos;artes-e-atividades
11;Conjunto de Artes - Coré - Aprendendo a Desenhar - Animais - 1 Caneta com Apagador - Toyster ;1002321342;34.90;brinquedos;artes-e-atividades
12;Massa de Modelar - Play-Doh - Cores Sortidas - Série Dinos - Hasbro ;100120792;29.99;brinquedos;artes-e-atividades
13;Massinha de Modelar Sundae Divertido Diver Massa Divertoys ;1002728371;39.90;brinquedos;artes-e-atividades
14;Livro de Atividades com Giz - Coré - Férias na Praia - Toyster ;100433675;24.90;brinquedos;artes-e-atividades
15;Kit Massinha de Modelar Dinossauros  - Uti Guti ;1002729199;25.89;brinquedos;artes-e-atividades
16;Conjunto - Aquabeads - Beginners Carry Case - Star Beads - Epoch ;1002167478;146.99;brinquedos;artes-e-atividades
17;Massinha de Modelar - Play-Doh - Pet Shop - Veterinário - Hasbro ;1002103479;124.99;brinquedos;artes-e-atividades
18;Conjunto de Atividades - Fisher Price - Tapete Para Colorir Com Giz de Cera - Fun ;100437494;129.99;brinquedos;artes-e-atividades
19;Fantoche - Era Uma Vez - Melissa And Doug ;100337115;149.99;brinquedos;artes-e-atividades
20;Fantoche - Profissões - Melissa And Doug ;100337114;149.99;brinquedos;artes-e-atividades
21;Playset - Aquabeads - Fairy World - Epoch ;100355133;148.99;brinquedos;artes-e-atividades
22;Conjunto Massa de Molelar - Play-Doh - Kit de Heróis PJ Masks com 12 Potes de Massinha - Hasbro ;1002129616;109.90;brinquedos;artes-e-atividades
23;Conjunto de Atividades - Mundo Bita - Tapete Para Colorir Com Giz de Cera - Fun ;100437493;116.99;brinquedos;artes-e-atividades
24;BRINQUEDO EDUCATIVO TAPETE PARA PINTAR UNICORNIOS ;1002325440;;brinquedos;artes-e-atividades
25;Dedoche Fazendinha - Chicco ;100134030;105.99;brinquedos;artes-e-atividades
26;Kit de Pintura Infantil Barbie Dreamtopia - Fun F0030-0 ;1002716176;119.99;brinquedos;artes-e-atividades
27;Kit de Pintura Infantil Play-Doh - Fun F0028-6 ;1002716174;119.99;brinquedos;artes-e-atividades
28;CARIMBO PEDAGOGICO CIS STAMP DECORATIVO DP.C/24 SERTIC ;1002713112;;brinquedos;artes-e-atividades
29;Kit de Atividades e Pintura Educativo para Educação Infantil NIG Brinquedo ;1002730482;129.90;brinquedos;artes-e-atividades
30;Primeiros Desenhos - Madeira - BrinqMutti ;1002725739;130.36;brinquedos;artes-e-atividades
31;CARIMBO PEDAGOGICO CIS STAMP EMOJI DP.C/24 SERTIC ;1002713122;;brinquedos;artes-e-atividades
32;Conjunto Massa de Modelar - Play-Doh - Brincando De Dentista - Hasbro ;100327827;161.99;brinquedos;artes-e-atividades
33;Mesinha com Cadeira Infantil - Dinossauros - Azul - Monte LIbano ;1002431142;199.90;brinquedos;artes-e-atividades
34;Conjunto - Aquabeads - Mystic Unicorn Set - Star Beads - Epoch ;1002167485;175.99;brinquedos;artes-e-atividades
35;Conjunto De Atividades - Frasqueira De Pulseiras Gel - Fun ;100235394;188.99;brinquedos;artes-e-atividades
36;Caminhão Encaixe Formas - Madeira - Formas Geométricas - Melissa e Doug - New Toys ;100337109;199.99;brinquedos;artes-e-atividades
37;Conjunto de Miçangas - Aquabeads - Contas Brilhantes - Epoch ;1002686247;152.99;brinquedos;artes-e-atividades
38;Playset - Criando com Miçangas - Fanfun - Quadrado ;100216753;179.99;brinquedos;artes-e-atividades
39;Conjunto de Slimes - Slimelicious - Pipoca, Chocolate Quente e Leite - Fun ;100235337;152.99;brinquedos;artes-e-atividades
40;Conjunto de Slime - Slimelicious Glam com Perfume - Fun ;1002488096;249.99;brinquedos;artes-e-atividades
41;Areia Mágica - So Sand - Rainbow Cake - Fun ;1002488095;233.99;brinquedos;artes-e-atividades
42;Conjunto Mesinha e Cadeirinha Infantil - Patrulha Canina - Fun ;100160832;216.99;brinquedos;artes-e-atividades
43;Conjunto - Play-Doh - Aventura no Navio Pirata - Hasbro ;1002717520;224.99;brinquedos;artes-e-atividades
44;Conjunto Massa de Modelar - Play-Doh - Amigos Coloridos da Selva - Hasbro ;1002705483;224.99;brinquedos;artes-e-atividades
45;Conjunto Massa de Modelar - Kinetic Sand Set Fabrica - Kinetic Sand - Sunny ;1002688592;230.99;brinquedos;artes-e-atividades
46;SLIME OVO SURPRESA FUNDO DO MAR 98G. ;1002325571;;brinquedos;artes-e-atividades
47;Mesinha de Atividades - Pocoyo - Vermelho e Azul - Monte Líbano ;1002719547;219.99;brinquedos;artes-e-atividades
48;Conjunto Massa De Modelar - Play-Doh - 05 Potes - Chefe De Cozinha - Hasbro ;1002725822;260.99;brinquedos;artes-e-atividades
49;Conjunto De Acessórios - Patrulha Canina - Be The Hero - Chase - Sunny ;100305688;269.99;brinquedos;artes-e-atividades
50;Conjunto de Atividades - Caixa de Diversão - Dia na Fazenda - Epoch ;100561846;269.99;brinquedos;artes-e-atividades
51;Brinquedo Infantil - The Squeeze Ball Creator - Toyng ;1002726755;269.99;brinquedos;artes-e-atividades
